date,venue,race_no,race_name,detail,horse_no,horse_name,win_odds,implied_prob,fetched_at_jst
2026-05-24,東京,11,オークス,15:40発走 / 芝2400m (左 B) / 天候:曇 / 馬場:良,3,アランカール,12.1,8.3,2026-05-24 12:23:11+09:00
2026-05-24,東京,11,オークス,15:40発走 / 芝2400m (左 B) / 天候:曇 / 馬場:良,4,ロングトールサリー,155.8,0.6,2026-05-24 12:23:11+09:00
2026-05-24,東京,11,オークス,15:40発走 / 芝2400m (左 B) / 天候:曇 / 馬場:良,5,リアライズルミナス,81.9,1.2,2026-05-24 12:23:11+09:00
2026-05-24,東京,11,オークス,15:40発走 / 芝2400m (左 B) / 天候:曇 / 馬場:良,6,ロンギングセリーヌ,228.5,0.4,2026-05-24 12:23:11+09:00
2026-05-24,東京,11,オークス,15:40発走 / 芝2400m (左 B) / 天候:曇 / 馬場:良,7,スタニングレディ,218.5,0.5,2026-05-24 12:23:11+09:00
2026-05-24,東京,11,オークス,15:40発走 / 芝2400m (左 B) / 天候:曇 / 馬場:良,8,スマートプリエール,33.1,3.0,2026-05-24 12:23:11+09:00
2026-05-24,東京,11,オークス,15:40発走 / 芝2400m (左 B) / 天候:曇 / 馬場:良,9,トリニティ,45.9,2.2,2026-05-24 12:23:11+09:00
2026-05-24,東京,11,オークス,15:40発走 / 芝2400m (左 B) / 天候:曇 / 馬場:良,10,スターアニス,3.1,32.3,2026-05-24 12:23:11+09:00
2026-05-24,東京,11,オークス,15:40発走 / 芝2400m (左 B) / 天候:曇 / 馬場:良,11,アメティスタ,115.7,0.9,2026-05-24 12:23:11+09:00
2026-05-24,東京,11,オークス,15:40発走 / 芝2400m (左 B) / 天候:曇 / 馬場:良,12,ドリームコア,6.7,14.9,2026-05-24 12:23:11+09:00
2026-05-24,東京,11,オークス,15:40発走 / 芝2400m (左 B) / 天候:曇 / 馬場:良,13,エンネ,7.4,13.5,2026-05-24 12:23:11+09:00
2026-05-24,東京,11,オークス,15:40発走 / 芝2400m (左 B) / 天候:曇 / 馬場:良,14,ソルパッサーレ,205.8,0.5,2026-05-24 12:23:11+09:00
2026-05-24,東京,11,オークス,15:40発走 / 芝2400m (左 B) / 天候:曇 / 馬場:良,15,アンジュドジョワ,27.3,3.7,2026-05-24 12:23:11+09:00
2026-05-24,東京,11,オークス,15:40発走 / 芝2400m (左 B) / 天候:曇 / 馬場:良,16,ジュウリョクピエロ,7.6,13.2,2026-05-24 12:23:11+09:00
2026-05-24,東京,11,オークス,15:40発走 / 芝2400m (左 B) / 天候:曇 / 馬場:良,17,スウィートハピネス,86.3,1.2,2026-05-24 12:23:11+09:00
2026-05-24,東京,11,オークス,15:40発走 / 芝2400m (左 B) / 天候:曇 / 馬場:良,18,ラフターラインズ,3.6,27.8,2026-05-24 12:23:11+09:00
2026-05-24,東京,12,丹沢S,16:30発走 / ダ2100m (左) / 天候:曇 / 馬場:稍,1,ワンパット,9.2,10.9,2026-05-24 12:23:14+09:00
2026-05-24,東京,12,丹沢S,16:30発走 / ダ2100m (左) / 天候:曇 / 馬場:稍,2,ジェイエルマスター,9.9,10.1,2026-05-24 12:23:14+09:00
2026-05-24,東京,12,丹沢S,16:30発走 / ダ2100m (左) / 天候:曇 / 馬場:稍,3,タイセイアディクト,20.6,4.9,2026-05-24 12:23:14+09:00
2026-05-24,東京,12,丹沢S,16:30発走 / ダ2100m (左) / 天候:曇 / 馬場:稍,4,ジャスパーグレイト,31.1,3.2,2026-05-24 12:23:14+09:00
2026-05-24,東京,12,丹沢S,16:30発走 / ダ2100m (左) / 天候:曇 / 馬場:稍,5,ロングウェイホーム,7.4,13.5,2026-05-24 12:23:14+09:00
2026-05-24,東京,12,丹沢S,16:30発走 / ダ2100m (左) / 天候:曇 / 馬場:稍,6,ホウオウバリスタ,21.7,4.6,2026-05-24 12:23:14+09:00
2026-05-24,東京,12,丹沢S,16:30発走 / ダ2100m (左) / 天候:曇 / 馬場:稍,7,ギュルヴィ,2.9,34.5,2026-05-24 12:23:14+09:00
2026-05-24,東京,12,丹沢S,16:30発走 / ダ2100m (左) / 天候:曇 / 馬場:稍,8,ビップスコーピオン,34.9,2.9,2026-05-24 12:23:14+09:00
2026-05-24,東京,12,丹沢S,16:30発走 / ダ2100m (左) / 天候:曇 / 馬場:稍,9,ニューバラード,28.8,3.5,2026-05-24 12:23:14+09:00
2026-05-24,東京,12,丹沢S,16:30発走 / ダ2100m (左) / 天候:曇 / 馬場:稍,10,インジケーター,44.5,2.2,2026-05-24 12:23:14+09:00
2026-05-24,東京,12,丹沢S,16:30発走 / ダ2100m (左) / 天候:曇 / 馬場:稍,11,パカーラン,28.3,3.5,2026-05-24 12:23:14+09:00
2026-05-24,東京,12,丹沢S,16:30発走 / ダ2100m (左) / 天候:曇 / 馬場:稍,12,タンゴバイラリン,35.2,2.8,2026-05-24 12:23:14+09:00
2026-05-24,東京,12,丹沢S,16:30発走 / ダ2100m (左) / 天候:曇 / 馬場:稍,13,メイショウフジ,12.6,7.9,2026-05-24 12:23:14+09:00
2026-05-24,東京,12,丹沢S,16:30発走 / ダ2100m (左) / 天候:曇 / 馬場:稍,14,ロカヒ,6.4,15.6,2026-05-24 12:23:14+09:00
2026-05-24,東京,12,丹沢S,16:30発走 / ダ2100m (左) / 天候:曇 / 馬場:稍,15,サンセットブライト,71.9,1.4,2026-05-24 12:23:14+09:00
2026-05-24,東京,12,丹沢S,16:30発走 / ダ2100m (左) / 天候:曇 / 馬場:稍,16,ダカラフェスティヴ,21.3,4.7,2026-05-24 12:23:14+09:00
2026-05-24,京都,1,3歳未勝利,09:50発走 / ダ1800m (右) / 天候:晴 / 馬場:良,1,メイショウサザナミ,108.1,0.9,2026-05-24 12:23:40+09:00
2026-05-24,京都,1,3歳未勝利,09:50発走 / ダ1800m (右) / 天候:晴 / 馬場:良,2,ソルアモール,86.4,1.2,2026-05-24 12:23:40+09:00
2026-05-24,京都,1,3歳未勝利,09:50発走 / ダ1800m (右) / 天候:晴 / 馬場:良,3,ジョーマゴス,204.7,0.5,2026-05-24 12:23:40+09:00
2026-05-24,京都,1,3歳未勝利,09:50発走 / ダ1800m (右) / 天候:晴 / 馬場:良,4,プリュイドール,16.4,6.1,2026-05-24 12:23:40+09:00
2026-05-24,京都,1,3歳未勝利,09:50発走 / ダ1800m (右) / 天候:晴 / 馬場:良,5,カイユレ,69.4,1.4,2026-05-24 12:23:40+09:00
2026-05-24,京都,1,3歳未勝利,09:50発走 / ダ1800m (右) / 天候:晴 / 馬場:良,6,セントピュアベース,28.4,3.5,2026-05-24 12:23:40+09:00
2026-05-24,京都,1,3歳未勝利,09:50発走 / ダ1800m (右) / 天候:晴 / 馬場:良,7,マクノス,13.5,7.4,2026-05-24 12:23:40+09:00
2026-05-24,京都,1,3歳未勝利,09:50発走 / ダ1800m (右) / 天候:晴 / 馬場:良,8,アリディプラチノ,29.4,3.4,2026-05-24 12:23:40+09:00
2026-05-24,京都,1,3歳未勝利,09:50発走 / ダ1800m (右) / 天候:晴 / 馬場:良,9,レイナサンライズ,103.6,1.0,2026-05-24 12:23:40+09:00
2026-05-24,京都,1,3歳未勝利,09:50発走 / ダ1800m (右) / 天候:晴 / 馬場:良,10,メイプルキュート,18.3,5.5,2026-05-24 12:23:40+09:00
2026-05-24,京都,1,3歳未勝利,09:50発走 / ダ1800m (右) / 天候:晴 / 馬場:良,11,フィデリス,2.1,47.6,2026-05-24 12:23:40+09:00
2026-05-24,京都,1,3歳未勝利,09:50発走 / ダ1800m (右) / 天候:晴 / 馬場:良,13,ブラッドムーン,8.8,11.4,2026-05-24 12:23:40+09:00
2026-05-24,京都,1,3歳未勝利,09:50発走 / ダ1800m (右) / 天候:晴 / 馬場:良,14,エアリアルグレース,148.2,0.7,2026-05-24 12:23:40+09:00
2026-05-24,京都,1,3歳未勝利,09:50発走 / ダ1800m (右) / 天候:晴 / 馬場:良,15,ディアデムドール,32.8,3.0,2026-05-24 12:23:40+09:00
2026-05-24,京都,1,3歳未勝利,09:50発走 / ダ1800m (右) / 天候:晴 / 馬場:良,16,オヤツノジカン,3.1,32.3,2026-05-24 12:23:40+09:00
2026-05-24,京都,2,3歳未勝利,10:20発走 / ダ1900m (右) / 天候:晴 / 馬場:良,1,ワンダーゾルダート,7.9,12.7,2026-05-24 12:23:43+09:00
2026-05-24,京都,2,3歳未勝利,10:20発走 / ダ1900m (右) / 天候:晴 / 馬場:良,2,カセノコンコルド,10.0,10.0,2026-05-24 12:23:43+09:00
2026-05-24,京都,2,3歳未勝利,10:20発走 / ダ1900m (右) / 天候:晴 / 馬場:良,3,トーアシチフクジン,52.5,1.9,2026-05-24 12:23:43+09:00
2026-05-24,京都,2,3歳未勝利,10:20発走 / ダ1900m (右) / 天候:晴 / 馬場:良,4,サーブルディアマン,8.9,11.2,2026-05-24 12:23:43+09:00
2026-05-24,京都,2,3歳未勝利,10:20発走 / ダ1900m (右) / 天候:晴 / 馬場:良,5,コスモタキシード,198.3,0.5,2026-05-24 12:23:43+09:00
2026-05-24,京都,2,3歳未勝利,10:20発走 / ダ1900m (右) / 天候:晴 / 馬場:良,6,ラヴィアンコール,34.7,2.9,2026-05-24 12:23:43+09:00
2026-05-24,京都,2,3歳未勝利,10:20発走 / ダ1900m (右) / 天候:晴 / 馬場:良,7,ピエナブラック,6.7,14.9,2026-05-24 12:23:43+09:00
2026-05-24,京都,2,3歳未勝利,10:20発走 / ダ1900m (右) / 天候:晴 / 馬場:良,8,スズノグレイス,284.3,0.4,2026-05-24 12:23:43+09:00
2026-05-24,京都,2,3歳未勝利,10:20発走 / ダ1900m (右) / 天候:晴 / 馬場:良,9,フチサンチャチャ,386.0,0.3,2026-05-24 12:23:43+09:00
2026-05-24,京都,2,3歳未勝利,10:20発走 / ダ1900m (右) / 天候:晴 / 馬場:良,10,シギーコルエンド,46.2,2.2,2026-05-24 12:23:43+09:00
2026-05-24,京都,2,3歳未勝利,10:20発走 / ダ1900m (右) / 天候:晴 / 馬場:良,11,ウインモンクール,15.1,6.6,2026-05-24 12:23:43+09:00
2026-05-24,京都,2,3歳未勝利,10:20発走 / ダ1900m (右) / 天候:晴 / 馬場:良,12,グランワールド,2.6,38.5,2026-05-24 12:23:43+09:00
2026-05-24,京都,2,3歳未勝利,10:20発走 / ダ1900m (右) / 天候:晴 / 馬場:良,13,ガラード,4.1,24.4,2026-05-24 12:23:43+09:00
2026-05-24,京都,3,3歳未勝利,10:50発走 / 芝1600m (右 D) / 天候:晴 / 馬場:良,1,ハヤブササキチャン,2.1,47.6,2026-05-24 12:23:45+09:00
2026-05-24,京都,3,3歳未勝利,10:50発走 / 芝1600m (右 D) / 天候:晴 / 馬場:良,2,アスクウルトラモア,411.3,0.2,2026-05-24 12:23:45+09:00
2026-05-24,京都,3,3歳未勝利,10:50発走 / 芝1600m (右 D) / 天候:晴 / 馬場:良,3,タイムレスフレアー,6.5,15.4,2026-05-24 12:23:45+09:00
2026-05-24,京都,3,3歳未勝利,10:50発走 / 芝1600m (右 D) / 天候:晴 / 馬場:良,4,ブランチアウト,6.5,15.4,2026-05-24 12:23:45+09:00
2026-05-24,京都,3,3歳未勝利,10:50発走 / 芝1600m (右 D) / 天候:晴 / 馬場:良,5,ルージュソムニウム,86.1,1.2,2026-05-24 12:23:45+09:00
2026-05-24,京都,3,3歳未勝利,10:50発走 / 芝1600m (右 D) / 天候:晴 / 馬場:良,6,エイシンリーガル,193.0,0.5,2026-05-24 12:23:45+09:00
2026-05-24,京都,3,3歳未勝利,10:50発走 / 芝1600m (右 D) / 天候:晴 / 馬場:良,7,ゴッドレイ,29.2,3.4,2026-05-24 12:23:45+09:00
2026-05-24,京都,3,3歳未勝利,10:50発走 / 芝1600m (右 D) / 天候:晴 / 馬場:良,8,ピンクパンサー,157.8,0.6,2026-05-24 12:23:45+09:00
2026-05-24,京都,3,3歳未勝利,10:50発走 / 芝1600m (右 D) / 天候:晴 / 馬場:良,9,フィエスタ,26.9,3.7,2026-05-24 12:23:45+09:00
2026-05-24,京都,3,3歳未勝利,10:50発走 / 芝1600m (右 D) / 天候:晴 / 馬場:良,10,アズライトアスール,347.3,0.3,2026-05-24 12:23:45+09:00
2026-05-24,京都,3,3歳未勝利,10:50発走 / 芝1600m (右 D) / 天候:晴 / 馬場:良,11,キボウホー,6.3,15.9,2026-05-24 12:23:45+09:00
2026-05-24,京都,3,3歳未勝利,10:50発走 / 芝1600m (右 D) / 天候:晴 / 馬場:良,12,ミキノヒストリー,523.3,0.2,2026-05-24 12:23:45+09:00
2026-05-24,京都,3,3歳未勝利,10:50発走 / 芝1600m (右 D) / 天候:晴 / 馬場:良,13,モズガネシア,265.0,0.4,2026-05-24 12:23:45+09:00
2026-05-24,京都,3,3歳未勝利,10:50発走 / 芝1600m (右 D) / 天候:晴 / 馬場:良,14,パラフローラ,144.5,0.7,2026-05-24 12:23:45+09:00
2026-05-24,京都,3,3歳未勝利,10:50発走 / 芝1600m (右 D) / 天候:晴 / 馬場:良,15,リン,10.7,9.3,2026-05-24 12:23:45+09:00
2026-05-24,京都,3,3歳未勝利,10:50発走 / 芝1600m (右 D) / 天候:晴 / 馬場:良,16,メイショウノヴァス,9.5,10.5,2026-05-24 12:23:45+09:00
2026-05-24,京都,3,3歳未勝利,10:50発走 / 芝1600m (右 D) / 天候:晴 / 馬場:良,17,ユウトザイシン,203.8,0.5,2026-05-24 12:23:45+09:00
2026-05-24,京都,3,3歳未勝利,10:50発走 / 芝1600m (右 D) / 天候:晴 / 馬場:良,18,ジュエルブリス,64.1,1.6,2026-05-24 12:23:45+09:00
2026-05-24,京都,4,3歳未勝利,11:20発走 / 芝2000m (右 D) / 天候:晴 / 馬場:良,1,スノースケープ,1.6,62.5,2026-05-24 12:23:47+09:00
2026-05-24,京都,4,3歳未勝利,11:20発走 / 芝2000m (右 D) / 天候:晴 / 馬場:良,2,シャリキモン,13.9,7.2,2026-05-24 12:23:47+09:00
2026-05-24,京都,4,3歳未勝利,11:20発走 / 芝2000m (右 D) / 天候:晴 / 馬場:良,3,アメジストブリエ,66.4,1.5,2026-05-24 12:23:47+09:00
2026-05-24,京都,4,3歳未勝利,11:20発走 / 芝2000m (右 D) / 天候:晴 / 馬場:良,4,カヴァティーナ,62.1,1.6,2026-05-24 12:23:47+09:00
2026-05-24,京都,4,3歳未勝利,11:20発走 / 芝2000m (右 D) / 天候:晴 / 馬場:良,5,スフィダンテ,31.7,3.2,2026-05-24 12:23:47+09:00
2026-05-24,京都,4,3歳未勝利,11:20発走 / 芝2000m (右 D) / 天候:晴 / 馬場:良,6,ダノンワンダー,5.8,17.2,2026-05-24 12:23:47+09:00
2026-05-24,京都,4,3歳未勝利,11:20発走 / 芝2000m (右 D) / 天候:晴 / 馬場:良,7,マコトエウロペ,37.2,2.7,2026-05-24 12:23:47+09:00
2026-05-24,京都,4,3歳未勝利,11:20発走 / 芝2000m (右 D) / 天候:晴 / 馬場:良,8,ナムラシンジロー,105.1,1.0,2026-05-24 12:23:47+09:00
2026-05-24,京都,4,3歳未勝利,11:20発走 / 芝2000m (右 D) / 天候:晴 / 馬場:良,9,ヘブンクローバー,267.7,0.4,2026-05-24 12:23:47+09:00
2026-05-24,京都,4,3歳未勝利,11:20発走 / 芝2000m (右 D) / 天候:晴 / 馬場:良,10,ティタノマキア,3.3,30.3,2026-05-24 12:23:47+09:00
2026-05-24,京都,5,3歳1勝クラス,12:10発走 / 芝1200m (右 D) / 天候:晴 / 馬場:良,1,マイケルバローズ,3.3,30.3,2026-05-24 12:23:50+09:00
2026-05-24,京都,5,3歳1勝クラス,12:10発走 / 芝1200m (右 D) / 天候:晴 / 馬場:良,2,フィラーエ,8.2,12.2,2026-05-24 12:23:50+09:00
2026-05-24,京都,5,3歳1勝クラス,12:10発走 / 芝1200m (右 D) / 天候:晴 / 馬場:良,3,ウォーターサグラダ,8.1,12.3,2026-05-24 12:23:50+09:00
2026-05-24,京都,5,3歳1勝クラス,12:10発走 / 芝1200m (右 D) / 天候:晴 / 馬場:良,4,サンセットゴールド,36.9,2.7,2026-05-24 12:23:50+09:00
2026-05-24,京都,5,3歳1勝クラス,12:10発走 / 芝1200m (右 D) / 天候:晴 / 馬場:良,5,メイクワンズデイ,3.3,30.3,2026-05-24 12:23:50+09:00
2026-05-24,京都,5,3歳1勝クラス,12:10発走 / 芝1200m (右 D) / 天候:晴 / 馬場:良,6,ベネサルート,15.8,6.3,2026-05-24 12:23:50+09:00
2026-05-24,京都,5,3歳1勝クラス,12:10発走 / 芝1200m (右 D) / 天候:晴 / 馬場:良,7,ミルトベスト,22.0,4.5,2026-05-24 12:23:50+09:00
2026-05-24,京都,5,3歳1勝クラス,12:10発走 / 芝1200m (右 D) / 天候:晴 / 馬場:良,8,マーゴットミスト,5.4,18.5,2026-05-24 12:23:50+09:00
2026-05-24,京都,5,3歳1勝クラス,12:10発走 / 芝1200m (右 D) / 天候:晴 / 馬場:良,9,モンサンゴールデン,11.0,9.1,2026-05-24 12:23:50+09:00
2026-05-24,京都,6,3歳1勝クラス,12:40発走 / ダ1900m (右) / 天候:晴 / 馬場:良,1,ルファーダ,26.9,3.7,2026-05-24 12:23:52+09:00
2026-05-24,京都,6,3歳1勝クラス,12:40発走 / ダ1900m (右) / 天候:晴 / 馬場:良,2,リオンサーガ,70.9,1.4,2026-05-24 12:23:52+09:00
2026-05-24,京都,6,3歳1勝クラス,12:40発走 / ダ1900m (右) / 天候:晴 / 馬場:良,3,ビズロード,999.9,0.1,2026-05-24 12:23:52+09:00
2026-05-24,京都,6,3歳1勝クラス,12:40発走 / ダ1900m (右) / 天候:晴 / 馬場:良,4,レイサンソク,12.4,8.1,2026-05-24 12:23:52+09:00
2026-05-24,京都,6,3歳1勝クラス,12:40発走 / ダ1900m (右) / 天候:晴 / 馬場:良,5,ヴァイヴァーイ,65.4,1.5,2026-05-24 12:23:52+09:00
2026-05-24,京都,6,3歳1勝クラス,12:40発走 / ダ1900m (右) / 天候:晴 / 馬場:良,6,ミスターエメラルド,29.5,3.4,2026-05-24 12:23:52+09:00
2026-05-24,京都,6,3歳1勝クラス,12:40発走 / ダ1900m (右) / 天候:晴 / 馬場:良,7,ホールオブミラーズ,47.2,2.1,2026-05-24 12:23:52+09:00
2026-05-24,京都,6,3歳1勝クラス,12:40発走 / ダ1900m (右) / 天候:晴 / 馬場:良,8,シャローファースト,11.9,8.4,2026-05-24 12:23:52+09:00
2026-05-24,京都,6,3歳1勝クラス,12:40発走 / ダ1900m (右) / 天候:晴 / 馬場:良,9,アスクドゥチャンプ,13.1,7.6,2026-05-24 12:23:52+09:00
2026-05-24,京都,6,3歳1勝クラス,12:40発走 / ダ1900m (右) / 天候:晴 / 馬場:良,10,ユアフェリシティ,14.9,6.7,2026-05-24 12:23:52+09:00
2026-05-24,京都,6,3歳1勝クラス,12:40発走 / ダ1900m (右) / 天候:晴 / 馬場:良,11,メイショウサッソウ,63.8,1.6,2026-05-24 12:23:52+09:00
2026-05-24,京都,6,3歳1勝クラス,12:40発走 / ダ1900m (右) / 天候:晴 / 馬場:良,12,ボクマダネムイヨ,2.0,50.0,2026-05-24 12:23:52+09:00
2026-05-24,京都,6,3歳1勝クラス,12:40発走 / ダ1900m (右) / 天候:晴 / 馬場:良,13,アイアムジャイアン,5.6,17.9,2026-05-24 12:23:52+09:00
2026-05-24,京都,6,3歳1勝クラス,12:40発走 / ダ1900m (右) / 天候:晴 / 馬場:良,14,カイラーサ,55.1,1.8,2026-05-24 12:23:52+09:00
2026-05-24,京都,6,3歳1勝クラス,12:40発走 / ダ1900m (右) / 天候:晴 / 馬場:良,15,レザーアンドレース,20.9,4.8,2026-05-24 12:23:52+09:00
2026-05-24,京都,6,3歳1勝クラス,12:40発走 / ダ1900m (右) / 天候:晴 / 馬場:良,16,アンソニー,14.6,6.8,2026-05-24 12:23:52+09:00
2026-05-24,京都,7,4歳以上1勝クラス,13:10発走 / 芝1400m (右 外 D) / 天候:晴 / 馬場:良,1,アーニャワクワク,95.6,1.0,2026-05-24 12:23:54+09:00
2026-05-24,京都,7,4歳以上1勝クラス,13:10発走 / 芝1400m (右 外 D) / 天候:晴 / 馬場:良,2,サラサラヘアー,104.2,1.0,2026-05-24 12:23:54+09:00
2026-05-24,京都,7,4歳以上1勝クラス,13:10発走 / 芝1400m (右 外 D) / 天候:晴 / 馬場:良,3,ハルオーブ,25.1,4.0,2026-05-24 12:23:54+09:00
2026-05-24,京都,7,4歳以上1勝クラス,13:10発走 / 芝1400m (右 外 D) / 天候:晴 / 馬場:良,4,ウォーターエアリー,6.8,14.7,2026-05-24 12:23:54+09:00
2026-05-24,京都,7,4歳以上1勝クラス,13:10発走 / 芝1400m (右 外 D) / 天候:晴 / 馬場:良,5,バダジェフスカ,55.6,1.8,2026-05-24 12:23:54+09:00
2026-05-24,京都,7,4歳以上1勝クラス,13:10発走 / 芝1400m (右 外 D) / 天候:晴 / 馬場:良,6,メラヴィリオーザ,75.7,1.3,2026-05-24 12:23:54+09:00
2026-05-24,京都,7,4歳以上1勝クラス,13:10発走 / 芝1400m (右 外 D) / 天候:晴 / 馬場:良,7,ブルーレース,9.9,10.1,2026-05-24 12:23:54+09:00
2026-05-24,京都,7,4歳以上1勝クラス,13:10発走 / 芝1400m (右 外 D) / 天候:晴 / 馬場:良,8,ワールドキッス,134.3,0.7,2026-05-24 12:23:54+09:00
2026-05-24,京都,7,4歳以上1勝クラス,13:10発走 / 芝1400m (右 外 D) / 天候:晴 / 馬場:良,9,モンタルチーノ,4.8,20.8,2026-05-24 12:23:54+09:00
2026-05-24,京都,7,4歳以上1勝クラス,13:10発走 / 芝1400m (右 外 D) / 天候:晴 / 馬場:良,10,メイショウサチダケ,9.9,10.1,2026-05-24 12:23:54+09:00
2026-05-24,京都,7,4歳以上1勝クラス,13:10発走 / 芝1400m (右 外 D) / 天候:晴 / 馬場:良,11,サリュエ,8.5,11.8,2026-05-24 12:23:54+09:00
2026-05-24,京都,7,4歳以上1勝クラス,13:10発走 / 芝1400m (右 外 D) / 天候:晴 / 馬場:良,12,ペールノエル,7.6,13.2,2026-05-24 12:23:54+09:00
2026-05-24,京都,7,4歳以上1勝クラス,13:10発走 / 芝1400m (右 外 D) / 天候:晴 / 馬場:良,13,ハッピーサプライズ,90.4,1.1,2026-05-24 12:23:54+09:00
2026-05-24,京都,7,4歳以上1勝クラス,13:10発走 / 芝1400m (右 外 D) / 天候:晴 / 馬場:良,14,エイトスターズ,63.0,1.6,2026-05-24 12:23:54+09:00
2026-05-24,京都,7,4歳以上1勝クラス,13:10発走 / 芝1400m (右 外 D) / 天候:晴 / 馬場:良,15,マリブオレンジ,5.9,16.9,2026-05-24 12:23:54+09:00
2026-05-24,京都,7,4歳以上1勝クラス,13:10発走 / 芝1400m (右 外 D) / 天候:晴 / 馬場:良,16,ノボリリア,10.3,9.7,2026-05-24 12:23:54+09:00
2026-05-24,京都,7,4歳以上1勝クラス,13:10発走 / 芝1400m (右 外 D) / 天候:晴 / 馬場:良,17,ラブアイミー,78.9,1.3,2026-05-24 12:23:54+09:00
2026-05-24,京都,7,4歳以上1勝クラス,13:10発走 / 芝1400m (右 外 D) / 天候:晴 / 馬場:良,18,レモンバーム,22.4,4.5,2026-05-24 12:23:54+09:00
2026-05-24,京都,8,4歳以上2勝クラス,13:40発走 / ダ1800m (右) / 天候:晴 / 馬場:良,1,テーオーライマン,5.4,18.5,2026-05-24 12:23:56+09:00
2026-05-24,京都,8,4歳以上2勝クラス,13:40発走 / ダ1800m (右) / 天候:晴 / 馬場:良,2,パーサヴィアランス,44.5,2.2,2026-05-24 12:23:56+09:00
2026-05-24,京都,8,4歳以上2勝クラス,13:40発走 / ダ1800m (右) / 天候:晴 / 馬場:良,3,ケーヴァラ,7.4,13.5,2026-05-24 12:23:56+09:00
2026-05-24,京都,8,4歳以上2勝クラス,13:40発走 / ダ1800m (右) / 天候:晴 / 馬場:良,4,メイショウオオコ,11.8,8.5,2026-05-24 12:23:56+09:00
2026-05-24,京都,8,4歳以上2勝クラス,13:40発走 / ダ1800m (右) / 天候:晴 / 馬場:良,5,サイモンシュバリエ,2.2,45.5,2026-05-24 12:23:56+09:00
2026-05-24,京都,8,4歳以上2勝クラス,13:40発走 / ダ1800m (右) / 天候:晴 / 馬場:良,6,タイガースパーク,7.0,14.3,2026-05-24 12:23:56+09:00
2026-05-24,京都,8,4歳以上2勝クラス,13:40発走 / ダ1800m (右) / 天候:晴 / 馬場:良,7,フラッシング,36.8,2.7,2026-05-24 12:23:56+09:00
2026-05-24,京都,8,4歳以上2勝クラス,13:40発走 / ダ1800m (右) / 天候:晴 / 馬場:良,8,クリノフィガロ,15.5,6.5,2026-05-24 12:23:56+09:00
2026-05-24,京都,8,4歳以上2勝クラス,13:40発走 / ダ1800m (右) / 天候:晴 / 馬場:良,9,メイケイロゼッタ,25.0,4.0,2026-05-24 12:23:56+09:00
2026-05-24,京都,8,4歳以上2勝クラス,13:40発走 / ダ1800m (右) / 天候:晴 / 馬場:良,10,トゥルブレンシア,42.3,2.4,2026-05-24 12:23:56+09:00
2026-05-24,京都,8,4歳以上2勝クラス,13:40発走 / ダ1800m (右) / 天候:晴 / 馬場:良,11,マハナ,16.6,6.0,2026-05-24 12:23:56+09:00
2026-05-24,京都,8,4歳以上2勝クラス,13:40発走 / ダ1800m (右) / 天候:晴 / 馬場:良,12,サパテアール,32.1,3.1,2026-05-24 12:23:56+09:00
2026-05-24,京都,9,聖護院特別,14:15発走 / 芝1800m (右 外 D) / 天候:晴 / 馬場:良,1,マテンロウギフト,16.3,6.1,2026-05-24 12:23:58+09:00
2026-05-24,京都,9,聖護院特別,14:15発走 / 芝1800m (右 外 D) / 天候:晴 / 馬場:良,2,ジャズ,6.2,16.1,2026-05-24 12:23:58+09:00
2026-05-24,京都,9,聖護院特別,14:15発走 / 芝1800m (右 外 D) / 天候:晴 / 馬場:良,3,キーウェーブ,43.7,2.3,2026-05-24 12:23:58+09:00
2026-05-24,京都,9,聖護院特別,14:15発走 / 芝1800m (右 外 D) / 天候:晴 / 馬場:良,4,ロゼル,45.2,2.2,2026-05-24 12:23:58+09:00
2026-05-24,京都,9,聖護院特別,14:15発走 / 芝1800m (右 外 D) / 天候:晴 / 馬場:良,5,ショウナンバルドル,4.2,23.8,2026-05-24 12:23:58+09:00
2026-05-24,京都,9,聖護院特別,14:15発走 / 芝1800m (右 外 D) / 天候:晴 / 馬場:良,6,ナイトスラッガー,7.4,13.5,2026-05-24 12:23:58+09:00
2026-05-24,京都,9,聖護院特別,14:15発走 / 芝1800m (右 外 D) / 天候:晴 / 馬場:良,7,ツーエムクロノス,31.6,3.2,2026-05-24 12:23:58+09:00
2026-05-24,京都,9,聖護院特別,14:15発走 / 芝1800m (右 外 D) / 天候:晴 / 馬場:良,8,ジョイエッロ,2.6,38.5,2026-05-24 12:23:58+09:00
2026-05-24,京都,9,聖護院特別,14:15発走 / 芝1800m (右 外 D) / 天候:晴 / 馬場:良,9,アラタマフェーヴル,8.9,11.2,2026-05-24 12:23:58+09:00
2026-05-24,京都,9,聖護院特別,14:15発走 / 芝1800m (右 外 D) / 天候:晴 / 馬場:良,10,メイショウヤシマ,34.4,2.9,2026-05-24 12:23:58+09:00
2026-05-24,京都,9,聖護院特別,14:15発走 / 芝1800m (右 外 D) / 天候:晴 / 馬場:良,11,クスクス,17.5,5.7,2026-05-24 12:23:58+09:00
2026-05-24,京都,10,高瀬川S,14:50発走 / ダ1200m (右) / 天候:晴 / 馬場:良,1,イミュータブル,76.6,1.3,2026-05-24 12:24:01+09:00
2026-05-24,京都,10,高瀬川S,14:50発走 / ダ1200m (右) / 天候:晴 / 馬場:良,2,メイショウヤーキス,21.1,4.7,2026-05-24 12:24:01+09:00
